movie_id,title,budget,revenue,runtime,release_month,release_year,release_dow,actor_gender,actor_credits,actor_net_to_date,producer_gender,producer_credits,producer_net_to_date,writer_gender,writer_credits,writer_net_to_date,director_gender,director_credits,director_net_to_date,genre_count,language_count,net,target
64559,The Swindle,10000000,5045359,105,10,1997,2,2,0,0,2,0,0,0,0,0,0,0,0,3,2,-4954641,0
18191,Edmond,10000000,241719,82,8,2005,2,2,2,-262261,2,3,-1545061,2,2,55105584,2,1,-1260859,2,1,-9758281,0
31007,Welcome to the Rileys,10000000,355919,110,10,2010,4,1,4,1644638298,2,1,3062896,2,1,-17566085,2,0,0,1,1,-9644081,0
268171,Elsa & Fred,10000000,109144,104,3,2014,4,1,2,-2930000,0,0,0,2,0,0,2,1,-11234415,3,1,-9890856,0
245846,Strangerland,10000000,17472,111,7,2015,2,1,15,453129420,0,0,0,0,0,0,0,0,0,2,1,-9982528,0
49787,The Reef,10000000,15037867,94,5,2010,5,1,0,0,2,0,0,2,0,0,2,0,0,3,2,5037867,1
66767,Beat the World,10000000,1230542,91,6,2011,4,2,0,0,0,0,0,2,0,0,2,0,0,2,1,-8769458,0
17622,Fifty Dead Men Walking,10000000,997921,117,9,2008,2,2,3,51064715,1,0,0,1,0,0,1,0,0,2,2,-9002079,0
43090,Gunless,9900000,458054,89,4,2010,4,1,0,0,2,2,-20701694,2,0,0,2,0,0,4,1,-9441946,0
132316,Jab Tak Hai Jaan,9200000,5806666,176,11,2012,1,2,3,62330680,0,2,6322631,0,0,0,2,1,22385320,2,1,-3393334,0
348,Alien,11000000,104931801,117,5,1979,4,2,0,0,2,0,0,2,0,0,2,0,0,4,2,93931801,1
238636,The Purge: Anarchy,9000000,108782847,104,7,2014,3,2,0,0,2,7,463024856,2,1,86328627,2,1,86328627,2,1,99782847,1
14181,Boiler Room,26000000,28780255,118,2,2000,4,2,1,-259458,1,1,51183989,2,0,0,2,0,0,3,2,2780255,1
16428,Breakin' All the Rules,9000000,12512317,85,5,2004,4,2,1,-3285910,1,1,76820,2,0,0,2,0,0,2,1,3512317,1
14425,PCU,9000000,4350774,79,4,1994,4,2,0,0,2,0,0,2,0,0,2,0,0,1,1,-4649226,0
67675,Glee: The Concert Movie,9000000,18663238,84,8,2011,3,1,0,0,0,0,0,2,0,0,2,1,62227619,3,1,9663238,1
12454,All or Nothing,9000000,184255,128,5,2002,4,2,0,0,2,1,5117339,2,0,0,2,0,0,2,3,-8815745,0
17926,Undiscovered,9000000,1046166,97,8,2005,4,2,1,-39255262,2,1,-5952000,0,0,0,0,0,0,2,1,-7953834,0
13483,Awake,86000000,14373825,84,11,2007,2,2,1,-3055248,2,2,6817412,0,0,0,0,0,0,3,2,-71626175,0
8069,Barbarella,9000000,2500000,98,10,1968,3,1,0,0,2,0,0,2,0,0,2,0,0,1,1,-6500000,0
19644,Silmido,8500000,30298347,135,12,2003,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,21798347,1
29963,Bright Star,8500000,4440055,119,11,2009,3,1,0,0,1,0,0,1,0,0,1,1,109700000,2,2,-4059945,0
11176,The Muppet Movie,8000000,76657000,97,5,1979,3,2,0,0,2,0,0,2,0,0,2,0,0,3,1,68657000,1
242582,Nightcrawler,8500000,38697217,117,10,2014,3,2,8,410503528,2,0,0,2,0,0,2,0,0,3,1,30197217,1
773,Little Miss Sunshine,8000000,100523181,102,7,2006,2,2,2,176553,2,0,0,2,0,0,2,0,0,2,1,92523181,1
40807,50/50,8000000,39187783,100,9,2011,4,2,3,16183795,2,0,0,2,0,0,2,1,-3100025,2,1,31187783,1
16471,Modern Problems,8000000,24474312,89,12,1981,4,2,2,16143837,2,0,0,2,0,0,2,0,0,1,1,16474312,1
13751,Akeelah and the Bee,8000000,18948425,112,4,2006,4,1,0,0,0,0,0,2,0,0,2,0,0,1,1,10948425,1
14536,New in Town,8000000,29010817,97,1,2009,4,1,3,250865181,2,0,0,2,0,0,0,0,0,1,2,21010817,1
15049,Bon Cop Bad Cop,8000000,12671300,116,7,2006,3,2,0,0,2,0,0,2,0,0,0,0,0,3,2,4671300,1
209263,Enough Said,8000000,25621449,93,9,2013,2,1,0,0,2,8,104007817,1,3,12375546,1,4,12991333,3,1,17621449,1
51588,Prom,8000000,10130000,104,4,2011,4,1,0,0,0,0,0,1,0,0,2,2,-3471742,1,1,2130000,1
23570,The Pallbearer,8000000,5656388,97,5,1996,4,2,0,0,2,0,0,0,0,0,2,0,0,2,1,-2343612,0
44009,Another Year,8000000,18124262,129,11,2010,4,2,1,-5523509,1,0,0,2,2,-6461890,2,2,-6461890,2,1,10124262,1
46138,Made in Dagenham,8000000,15644196,113,9,2010,5,1,0,0,2,5,-5950648,0,0,0,2,1,12886719,3,1,7644196,1
26963,The Secret of Kells,8000000,3582797,75,2,2009,0,2,0,0,0,1,-6522324,0,0,0,2,0,0,3,1,-4417203,0
198277,Begin Again,8000000,63464861,104,9,2013,5,2,0,0,2,7,48542956,2,0,0,2,1,20550513,4,1,55464861,1
10288,Fido,8000000,426224,91,9,2006,3,0,0,0,2,0,0,2,0,0,2,0,0,4,1,-7573776,0
21512,The Blood of Heroes,7700000,882290,100,10,1989,3,2,0,0,0,0,0,2,0,0,2,0,0,3,1,-6817710,0
33542,Rumble in the Bronx,7500000,32392047,91,1,1995,0,2,0,0,0,0,0,0,0,0,2,0,0,4,2,24892047,1
1691,Hostel: Part II,10200000,35619521,93,6,2007,4,1,0,0,0,1,75778934,2,1,75778934,2,1,75778934,1,2,25419521,1
29064,The Omega Code,7200000,12678312,100,10,1999,4,2,1,16214377,2,0,0,2,0,0,2,0,0,2,2,5478312,1
8390,"Definitely, Maybe",7000000,55617866,112,2,2008,4,2,4,178064199,2,21,1424758633,2,0,0,2,0,0,2,1,48617866,1
2074,Flirting with Disaster,7000000,14702438,92,3,1996,4,2,0,0,0,0,0,2,0,0,2,0,0,2,1,7702438,1
12573,A Serious Man,7000000,31430334,105,10,2009,4,2,0,0,0,5,400390665,0,1,31189568,0,7,427649067,2,2,24430334,1
241771,Beyond the Lights,7000000,14618727,116,9,2014,2,1,0,0,1,1,-5692834,1,1,7728118,1,2,34833513,2,1,7618727,1
39053,Cyrus,7000000,10062896,91,6,2010,4,2,2,-28513178,2,0,0,0,1,-59984,0,2,120270,3,2,3062896,1
226354,The Christmas Candle,7000000,1933829,100,11,2013,4,2,0,0,0,0,0,2,1,1661020,0,0,0,2,1,-5066171,0
39210,Somewhere,7000000,17023121,98,9,2010,4,2,2,-24853367,1,1,20474340,1,0,0,1,3,140607573,2,2,10023121,1
30128,I Hope They Serve Beer in Hell,7000000,1429299,106,9,2009,4,2,0,0,2,0,0,0,0,0,2,0,0,2,1,-5570701,0
44835,Hesher,7000000,382946,106,1,2010,4,2,2,22800849,1,0,0,2,0,0,2,0,0,1,1,-6617054,0
27004,Ca$h,7000000,46488,108,1,2010,4,2,0,0,0,0,0,0,0,0,0,0,0,3,2,-6953512,0
8374,The Boondock Saints,6000000,30471,108,1,1999,4,2,2,-2575554,2,0,0,2,0,0,2,0,0,3,2,-5969529,0
277519,Z Storm,7000000,2053330,92,6,2014,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,-4946670,0
334527,Criminal Activities,7000000,386744,94,11,2015,4,2,0,0,0,0,0,2,0,0,2,0,0,3,1,-6613256,0
46738,Incendies,6800000,7103838,130,9,2010,5,1,0,0,1,0,0,2,0,0,2,0,0,3,3,303838,1
250546,Annabelle,6500000,255273813,99,10,2014,3,1,0,0,2,0,0,2,0,0,2,1,21376861,1,1,248773813,1
650,Boyz n the Hood,6500000,57504069,112,7,1991,4,2,0,0,2,0,0,2,0,0,2,0,0,2,1,51004069,1
16620,La Bamba,6500000,54215416,108,7,1987,4,2,0,0,0,0,0,2,0,0,2,0,0,2,1,47715416,1
25113,The Four Seasons,6500000,42488161,107,5,1981,4,2,0,0,2,0,0,2,0,0,2,0,0,3,1,35988161,1
11033,Dressed to Kill,6500000,31899000,105,6,1980,2,2,0,0,2,0,0,2,0,0,2,0,0,3,1,25399000,1
8998,Friends with Money,6500000,13368437,88,9,2006,3,1,2,4552718,2,2,50177323,1,1,3936931,1,2,4552718,3,1,6868437,1
76025,Shame,6500000,17693675,100,10,2011,6,2,1,-5185211,0,1,399211549,2,0,0,2,0,0,1,1,11193675,1
87499,The East,6500000,2401510,116,5,2013,4,1,1,294448,2,6,457513275,1,1,294448,2,1,294448,2,1,-4098490,0
18923,A Home at the End of the World,6500000,1548955,96,7,2004,4,2,2,63516051,2,0,0,2,0,0,2,0,0,2,1,-4951045,0
28089,The Messenger,6500000,1521261,113,11,2009,4,2,1,-12354673,2,3,417998618,2,0,0,2,0,0,2,2,-4978739,0
62255,Tracker,6500000,3149,102,5,2010,3,2,2,131594231,0,0,0,0,0,0,2,0,0,4,1,-6496851,0
218,The Terminator,6400000,78371200,108,10,1984,4,2,2,141114085,1,0,0,1,0,0,2,0,0,3,1,71971200,1
2293,Mallrats,6000000,2122561,94,10,1995,4,2,0,0,2,1,31505065,2,0,0,2,1,3124130,2,1,-3877439,0
1777,Fahrenheit 9/11,6000000,119114517,122,6,2004,4,2,19,414649865,2,2,38110841,2,1,31564473,2,2,38110841,1,2,113114517,1
629,The Usual Suspects,6000000,23341568,106,7,1995,2,2,0,0,2,0,0,0,0,0,2,0,0,3,4,17341568,1
36739,School Daze,6000000,14545844,121,2,1988,4,2,0,0,2,1,6962502,2,1,6962502,2,1,6962502,2,1,8545844,1
13370,A Mighty Wind,6000000,18750246,91,4,2003,2,2,0,0,1,1,14695413,2,1,-1077012,2,2,13618401,2,1,12750246,1
25066,Tales from the Hood,6000000,12000000,98,5,1995,2,2,0,0,2,1,24400000,2,0,0,2,0,0,3,1,6000000,1
15256,200 Cigarettes,6000000,6852450,101,2,1999,4,2,1,11771272,0,0,0,0,0,0,1,0,0,3,1,852450,1
28053,City Island,6000000,6670712,104,3,2009,4,2,2,-12683998,2,0,0,2,0,0,2,0,0,2,1,670712,1
19556,Miss March,6000000,4713059,89,3,2009,4,2,0,0,2,0,0,2,0,0,2,0,0,2,1,-1286941,0
231576,Wish I Was Here,5500000,5483299,120,1,2014,5,2,2,188714388,2,0,0,2,0,0,2,1,24281723,2,1,-16701,0
16172,Simply Irresistible,6000000,4398989,95,2,1999,4,1,0,0,0,0,0,0,0,0,2,0,0,1,2,-1601011,0
13537,Shattered Glass,6000000,2944752,94,11,2003,4,2,0,0,2,0,0,2,0,0,2,0,0,2,3,-3055248,0
13990,The Wackness,6000000,2899975,99,7,2008,3,2,2,54164740,0,0,0,2,0,0,2,0,0,1,1,-3100025,0
59728,The 5th Quarter,6000000,399611,97,3,2011,4,2,1,-1380159,2,0,0,2,0,0,2,0,0,1,1,-5600389,0
837,Videodrome,5952000,2120439,87,2,1983,4,2,0,0,2,0,0,2,0,0,2,0,0,3,1,-3831561,0
244783,Song One,6000000,32251,86,1,2014,0,1,8,371267183,1,0,0,0,0,0,0,0,0,1,1,-5967749,0
89861,Stiff Upper Lips,5700000,69582,99,6,1998,4,1,0,0,0,1,-33326758,2,0,0,2,0,0,1,1,-5630418,0
14351,Crossover,5800000,7000000,95,9,2006,4,2,0,0,2,5,110344483,2,1,-7806769,2,0,0,3,1,1200000,1
138697,Don Jon,5500000,41268579,90,7,2013,4,2,6,60497177,2,0,0,2,0,0,2,0,0,3,1,35768579,1
4997,Wonderland,5000000,2466444,104,10,2003,3,2,7,350128329,1,0,0,0,0,0,2,0,0,4,1,-2533556,0
979,Irreversible,5400000,8133256,97,5,2002,2,1,0,0,2,0,0,2,0,0,2,0,0,4,1,2733256,1
22908,A Room for Romeo Brass,5250000,20097,90,8,1999,0,2,0,0,2,0,0,2,1,-1927456,2,1,-1927456,3,1,-5229903,0
84204,Grabbers,5300000,440821,94,8,2012,4,2,0,0,1,1,20550513,0,0,0,2,0,0,4,1,-4859179,0
25248,Saint Ralph,5200000,1695126,95,9,2004,5,2,0,0,2,1,-8988946,2,0,0,2,0,0,2,1,-3504874,0
63006,Dum Maaro Dum,5200000,11633427,130,4,2011,4,0,0,0,2,0,0,0,0,0,0,0,0,4,2,6433427,1
345911,Lights Out,4900000,44107032,81,7,2016,3,1,0,0,2,3,343464664,2,0,0,2,0,0,2,1,39207032,1
72571,Paranormal Activity 3,5000000,205703818,83,10,2011,2,1,2,368245066,2,2,368245066,2,0,0,2,0,0,1,1,200703818,1
227348,Paranormal Activity: The Marked Ones,5000000,86362372,84,1,2014,2,2,0,0,2,5,781479315,2,1,200703818,2,0,0,2,1,81362372,1
147773,The Way Way Back,4600000,23198652,103,6,2013,3,2,0,0,2,0,0,2,0,0,2,0,0,2,1,18598652,1
45153,Eve's Bayou,5000000,14843425,109,9,1997,6,1,0,0,2,0,0,1,0,0,1,0,0,1,1,9843425,1
122081,Spring Breakers,5000000,31724284,94,1,2013,3,2,3,365353105,2,4,-11303342,0,0,0,0,0,0,2,1,26724284,1
10987,Halloween: The Curse of Michael Myers,5000000,15116634,88,9,1995,4,2,3,89111011,0,1,12768757,0,0,0,2,0,0,2,1,10116634,1
26748,Lone Star,5000000,13269963,135,6,1996,4,2,0,0,0,0,0,2,0,0,2,0,0,3,2,8269963,1
24913,April Fool's Day,5000000,12947763,89,3,1986,3,0,0,0,2,0,0,2,0,0,2,0,0,2,1,7947763,1
192141,No Escape,5000000,54418872,103,8,2015,2,2,12,1113656118,2,1,9792000,0,1,28855419,0,3,87538594,2,3,49418872,1
14662,Slums of Beverly Hills,5000000,5502773,91,8,1998,4,1,0,0,2,1,-8167174,0,0,0,0,0,0,2,1,502773,1
15745,Made,5000000,5476060,94,7,2001,4,2,0,0,2,0,0,2,0,0,2,0,0,3,1,476060,1
78394,Sea Rex 3D: Journey to a Prehistoric World,5000000,4074023,41,5,2010,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-925977,0
46332,Of Gods and Men,4000000,41424067,120,5,2010,1,2,0,0,0,1,5294470,2,0,0,2,0,0,2,2,37424067,1
4553,The Machinist,5000000,8203235,101,2,2004,0,2,3,-4311809,2,1,23809206,2,0,0,2,2,1339670,2,1,3203235,1
36351,Light Sleeper,5000000,1050861,103,8,1992,4,2,1,1373585,2,0,0,0,1,26962574,0,1,8500000,2,1,-3949139,0
313922,Green Room,5000000,3220371,95,4,2016,4,2,3,4510499,2,2,985974,0,1,15168,0,1,15168,3,1,-1779629,0
38428,"Gandhi, My Father",5000000,1375194,136,8,2007,4,2,0,0,2,0,0,0,0,0,0,0,0,3,2,-3624806,0
46838,Tucker and Dale vs Evil,5000000,5476793,89,1,2010,4,2,0,0,2,1,73078482,2,0,0,2,0,0,2,1,476793,1
298312,The Visit,5000000,98450062,94,9,2015,3,0,0,0,2,0,0,2,5,1507372773,2,8,1691904868,2,1,93450062,1
11600,Redacted,5000000,782102,90,1,2007,0,2,0,0,2,1,11035310,2,2,7237910,2,11,495938649,2,2,-4217898,0
57876,Area 51,5000000,7556,91,5,2015,4,0,0,0,2,6,862841687,2,0,0,2,1,193733034,3,2,-4992444,0
244403,Rudderless,5000000,567219,105,10,2014,4,2,2,-25035029,2,0,0,2,0,0,2,0,0,3,1,-4432781,0
290825,Yoga Hosers,5000000,2199,88,7,2016,4,1,0,0,0,0,0,2,4,33907267,2,11,106266074,4,3,-4997801,0
1690,Hostel,4800000,80578934,94,1,2005,3,2,0,0,0,0,0,2,0,0,2,0,0,1,1,75778934,1
77987,Only God Forgives,4800000,10337387,90,5,2013,3,2,8,162035181,0,0,0,2,0,0,2,2,65085537,3,2,5537387,1
5689,The Blue Lagoon,4500000,58853106,104,7,1980,5,1,0,0,2,0,0,2,0,0,2,1,175813770,3,1,54353106,1
6106,Salvador,4500000,1500000,123,4,1986,2,2,1,-3831561,2,0,0,2,0,0,2,0,0,1,2,-3000000,0
252680,Moms' Night Out,5000000,10429707,98,3,2014,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,5429707,1
4550,Sympathy for Lady Vengeance,4500000,23471871,115,7,2005,4,2,1,11980005,0,0,0,1,0,0,2,1,11980005,2,3,18971871,1
68818,Blackthorn,4500000,1217307,98,8,2011,2,2,0,0,0,0,0,2,0,0,2,0,0,3,2,-3282693,0
36419,After.Life,4500000,3606395,104,4,2010,4,2,7,1316200468,2,0,0,1,0,0,1,0,0,4,1,-893605,0
375290,Airlift,4500000,32000000,126,1,2016,4,2,3,16141132,0,0,0,0,1,-1568931,0,0,0,4,2,27500000,1
270938,Falcon Rising,4500000,11774,103,9,2014,4,2,1,47840042,0,0,0,0,0,0,0,0,0,2,1,-4488226,0
116613,The Sweeney,3730500,6294161,112,9,2012,1,2,3,125097380,2,2,1863598,2,0,0,2,0,0,3,2,2563661,1
29920,Easy Money,4300000,10212403,124,1,2010,4,2,0,0,0,0,0,0,0,0,2,0,0,3,5,5912403,1
3040,Night Watch,4200000,32000000,114,6,2004,6,0,0,0,2,0,0,2,0,0,2,0,0,3,2,27800000,1
10246,Porky's,4000000,125728258,94,11,1981,4,0,0,0,2,0,0,2,0,0,2,0,0,1,1,121728258,1
287424,Maggie,4000000,187112,95,5,2015,4,2,21,2229486647,2,1,14085477,2,0,0,0,0,0,1,1,-3812888,0
40494,Trapeze,4000000,14400000,105,5,1956,2,2,1,28850000,0,0,0,2,1,396176459,2,0,0,1,2,10400000,1
85350,Boyhood,4000000,44349000,164,6,2014,3,2,0,0,2,4,-101705,2,2,9380977,2,10,152587545,1,2,40349000,1
5,Four Rooms,4000000,4300000,98,12,1995,5,2,0,0,2,2,219389769,1,0,0,1,0,0,2,1,300000,1
89708,Samsara,4000000,5966671,102,9,2011,4,0,0,0,2,0,0,2,0,0,2,0,0,2,1,1966671,1
27551,The Barbarians,4000000,800000,87,3,1987,6,2,0,0,2,5,-17060356,0,0,0,2,0,0,2,3,-3200000,0
64678,The Art of Getting By,4000000,1989035,83,6,2011,4,2,3,135905929,0,0,0,2,0,0,2,0,0,2,1,-2010965,0
103328,Holy Motors,4000000,4230426,115,7,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,230426,1
44945,Trust,9500000,120000,104,9,2010,4,2,4,21453566,2,5,33604272,0,0,0,2,1,23000000,3,1,-9380000,0
227975,Futuro Beach,4000000,760678,106,5,2014,3,2,1,7781305,0,0,0,2,0,0,2,0,0,1,2,-3239322,0
60422,Another Happy Day,4000000,355688,119,11,2011,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,-3644312,0
81390,A Lonely Place to Die,4000000,25345000,99,4,2011,5,1,1,-10404832,0,0,0,2,0,0,2,0,0,4,2,21345000,1
10981,Nothing,4000000,63180,90,9,2003,1,2,0,0,2,0,0,2,0,0,2,1,251818,3,1,-3936820,0
770,Gone with the Wind,4000000,400176459,238,12,1939,4,1,0,0,2,0,0,2,0,0,0,1,30977967,3,1,396176459,1
37495,Four Lions,967686,4270000,101,5,2010,4,2,0,0,2,2,5086280,2,0,0,2,0,0,3,3,3302314,1
34769,Defendor,3500000,44462,101,9,2009,5,2,2,-11050156,2,0,0,2,0,0,2,0,0,4,1,-3455538,0
9427,The Full Monty,3500000,257850122,91,8,1997,2,2,0,0,2,0,0,2,0,0,2,0,0,1,1,254350122,1
23330,The Ballad of Cable Hogue,3716946,5000000,121,5,1970,2,2,0,0,0,0,0,2,0,0,0,2,-9390573,3,1,1283054,1
310131,The Witch,3500000,40423945,92,2,2016,4,1,0,0,0,0,0,2,0,0,2,0,0,2,1,36923945,1
25376,The Secret in Their Eyes,2000000,33965843,129,8,2009,3,2,1,10912889,0,0,0,2,0,0,2,0,0,4,1,31965843,1
46146,Troll Hunter,3500000,4159678,103,10,2010,4,2,0,0,2,1,6524232,0,0,0,0,0,0,2,1,659678,1
299145,Stranded,1900000,285593,86,6,2015,4,2,1,29013281,2,0,0,0,0,0,2,0,0,1,1,-1614407,0
13551,The Dead Girl,3300000,19875,85,11,2006,1,1,1,-12965168,2,11,589498990,1,1,-536000,1,1,-536000,4,1,-3280125,0
22051,Adam,3200000,2828590,99,7,2009,2,2,0,0,1,0,0,2,0,0,2,0,0,2,1,-371410,0
8469,Animal House,2700000,141000000,109,7,1978,3,2,0,0,2,0,0,2,0,0,2,1,19400000,1,1,138300000,1
23618,The Original Kings of Comedy,3000000,38236338,115,8,2000,4,2,0,0,0,2,19912090,2,0,0,2,10,55778487,1,1,35236338,1
1430,Bowling for Columbine,4000000,35564473,120,10,2002,2,2,1,6546368,2,1,6546368,2,0,0,2,1,6546368,1,1,31564473,1
158015,The Purge,3000000,89328627,86,5,2013,4,1,0,0,2,6,376696229,2,0,0,2,0,0,3,1,86328627,1
132344,Before Midnight,3000000,11176469,108,4,2013,4,2,8,87396432,2,3,-8278174,2,1,1204508,2,9,144411076,2,3,8176469,1
15158,Phantasm II,3000000,7282851,97,7,1988,4,2,0,0,0,0,0,2,1,5751126,2,1,5751126,4,1,4282851,1
40247,Please Give,3000000,4570178,90,1,2010,4,1,0,0,2,3,57045760,1,2,10805368,1,3,11421155,2,1,1570178,1
16642,Days of Heaven,3000000,3660880,94,9,1978,2,2,0,0,2,0,0,2,0,0,2,0,0,2,2,660880,1
18892,Jawbreaker,3000000,3076820,87,1,1999,5,1,0,0,1,0,0,2,0,0,2,0,0,1,1,76820,1
549,Basquiat,2962051,3011195,108,8,1996,4,2,0,0,2,0,0,2,0,0,2,0,0,2,2,49144,1
121986,Frances Ha,3000000,11267511,86,5,2013,4,1,1,-1675701,2,23,1584311950,2,0,0,2,1,9598131,2,1,8267511,1
868,Tsotsi,3000000,9879971,94,8,2005,3,2,0,0,2,0,0,2,0,0,2,0,0,2,2,6879971,1
17995,DysFunktional Family,3000000,2255000,89,4,2003,4,2,2,21031381,2,1,5823162,2,0,0,2,1,5823162,2,1,-745000,0
246403,Tusk,2800000,1826705,102,9,2014,4,2,1,-2895318,1,0,0,2,3,34880562,2,10,107239369,2,1,-973295,0
49010,Hobo with a Shotgun,3000000,748453,86,5,2011,4,2,1,-6817710,2,3,-30143640,0,0,0,0,0,0,3,1,-2251547,0
24469,Fish Tank,3000000,2357852,123,5,2009,3,1,0,0,2,0,0,1,0,0,1,0,0,1,1,-642148,0
38033,Chain Letter,3000000,1022453,96,10,2010,4,1,0,0,2,0,0,2,0,0,2,0,0,2,1,-1977547,0
38541,The Divide,3000000,22000,112,3,2011,6,1,1,25419521,0,0,0,2,0,0,2,1,75965753,1,1,-2978000,0
71866,Tanner Hall,3000000,5073,96,9,2009,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,-2994927,0
180296,They Came Together,3000000,82780,84,6,2014,4,2,5,95665976,2,0,0,2,2,-15303389,2,3,49077538,1,1,-2917220,0
248,Pocketful of Miracles,2900000,5000000,136,12,1961,0,2,0,0,0,4,24527489,0,0,0,0,4,24527489,2,2,2100000,1
43942,Freakonomics,3000000,103735,93,10,2010,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2896265,0
21461,Lage Raho Munna Bhai,2700000,31517561,144,1,2006,6,2,0,0,2,0,0,0,0,0,0,0,0,3,1,28817561,1
209274,Ida,2159280,10700000,80,10,2013,4,1,0,0,0,0,0,0,0,0,0,1,3027375,1,1,8540720,1
14137,Beer League,2800000,475000,86,9,2006,4,2,0,0,2,0,0,2,0,0,2,0,0,1,1,-2325000,0
14139,Timecrimes,2600000,553198,92,9,2007,3,2,0,0,0,0,0,2,0,0,2,0,0,2,1,-2046802,0
139038,A Haunted House,2500000,60141683,86,1,2013,4,2,1,37595121,2,3,120774357,2,1,7092761,0,0,0,2,1,57641683,1
10676,Halloween III: Season of the Witch,2500000,14400000,98,10,1982,4,2,0,0,1,2,90078361,2,0,0,2,0,0,3,1,11900000,1
24748,Hud,2500000,10000000,112,5,1963,2,2,1,5600000,2,0,0,2,0,0,2,0,0,3,1,7500000,1
181330,Kevin Hart: Let Me Explain,2500000,32327255,74,7,2013,2,2,1,6962436,2,0,0,2,1,6962436,2,0,0,2,1,29827255,1
19316,Saving Face,2500000,1269705,91,9,2004,6,1,0,0,2,0,0,1,0,0,1,0,0,2,2,-1230295,0
9731,Friday the 13th: A New Beginning,2200000,21930418,92,3,1985,4,1,0,0,0,0,0,2,0,0,2,0,0,2,1,19730418,1
364083,Mi America,2100000,3330,126,10,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2096670,0
8810,Mad Max 2: The Road Warrior,2000000,24600832,95,12,1981,3,2,1,99600000,2,1,99600000,2,0,0,2,1,99600000,4,1,22600832,1
92182,Silent House,2000000,13101672,85,1,2011,4,1,0,0,1,1,54537954,1,0,0,2,1,54537954,2,1,11101672,1
44639,Inside Job,2000000,7871522,109,10,2010,4,2,13,770029411,2,0,0,0,0,0,2,1,-568377,1,1,5871522,1
15186,Full Frontal,2000000,2506446,96,8,2002,4,2,2,135808308,2,0,0,2,0,0,2,6,787984498,3,1,506446,1
57120,Meek's Cutoff,2000000,1869928,104,9,2010,6,1,1,1116046,2,1,1116046,2,0,0,1,2,1215954,2,1,-130072,0
24363,House of D,2000000,466106,97,4,2005,4,2,13,1598162873,0,1,-9929473,2,0,0,2,0,0,2,2,-1533894,0
13121,Teeth,2000000,2350641,94,1,2007,4,1,0,0,2,0,0,2,0,0,2,0,0,2,1,350641,1
24746,Six-String Samurai,2000000,124494,91,9,1998,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1875506,0
22913,24 7: Twenty Four Seven,2000000,72544,96,8,1997,6,2,1,-27084535,0,0,0,2,0,0,2,0,0,3,1,-1927456,0
206296,The Last Five Years,2000000,147299,94,11,2014,0,1,2,98310738,2,0,0,2,3,-11349232,2,4,147961051,4,1,-1852701,0
28260,Return of the Living Dead 3,2000000,54207,97,10,1993,4,1,0,0,2,0,0,2,0,0,2,0,0,4,3,-1945793,0
7515,London,2000000,12667,92,2,2005,3,2,1,31422687,1,0,0,2,0,0,2,0,0,3,1,-1987333,0
13075,Sherrybaby,2000000,622806,96,9,2006,4,1,0,0,2,1,2016165,0,0,0,0,0,0,1,1,-1377194,0
13510,Eden Lake,2000000,4294373,91,9,2008,4,1,0,0,2,2,412961597,0,0,0,0,0,0,2,1,2294373,1
50698,Grave Encounters,2000000,2151887,92,9,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,151887,1
115210,Stitches,100000,95000,86,5,2012,5,2,0,0,2,0,0,0,0,0,0,0,0,1,1,-5000,0
26388,Buried,1987650,19152480,94,9,2010,4,2,5,226682065,2,0,0,2,0,0,0,0,0,3,1,17164830,1
49020,Submarine,1900000,4581937,97,3,2011,4,2,0,0,2,3,8388594,2,0,0,2,0,0,3,1,2681937,1
157293,ABCD (Any Body Can Dance),1900000,10137234,160,2,2013,3,2,0,0,2,0,0,0,0,0,0,0,0,2,1,8237234,1
14048,Man on Wire,1900000,5617067,94,7,2008,4,0,0,0,0,0,0,0,0,0,2,0,0,4,2,3717067,1
295886,Brotherly Love,1900000,478595,89,4,2015,4,1,1,10948425,0,0,0,0,0,0,0,0,0,1,1,-1421405,0
38358,The Last Exorcism,1800000,67738090,87,8,2010,4,1,0,0,2,4,123712329,2,0,0,0,0,0,3,1,65938090,1
84175,Beasts of the Southern Wild,1800000,21107746,93,6,2012,4,1,0,0,2,0,0,0,0,0,0,0,0,2,1,19307746,1
62677,Songcatcher,1800000,3050934,109,3,2001,3,1,1,969176,0,0,0,0,0,0,0,0,0,2,1,1250934,1
9709,My Summer of Love,1700000,4727375,86,8,2004,4,0,0,0,2,0,0,0,0,0,0,0,0,3,1,3027375,1
15647,Kissing Jessica Stein,1000000,10013424,97,4,2001,5,1,0,0,0,0,0,1,0,0,2,0,0,1,1,9013424,1
49018,Insidious,1500000,97009150,103,9,2010,0,2,1,6072209,2,0,0,2,1,102711669,2,2,99686128,2,1,95509150,1
