movie_id,title,name,unknown,male,female,credits,net_to_date
24126,Warlock: The Armageddon,David Twohy,1,0,0,0,0
87421,Riddick,David Twohy,1,0,0,2,11675412
8007,Behind Enemy Lines,David Veloz,0,1,0,0,0
13173,The Ten,David Wain,0,1,0,0,0
180296,They Came Together,David Wain,0,1,0,2,-15303389
50647,Wanderlust,David Wain,0,1,0,1,-4463323
21512,The Blood of Heroes,David Webb Peoples,0,1,0,0,0
302156,Criminal,David Weisberg,0,1,0,0,0
64639,Straw Dogs,David Zelag Goodman,1,0,0,0,0
232679,When the Game Stands Tall,David Zelon,0,1,0,0,0
4258,Scary Movie 5,David Zucker,0,1,0,4,91463009
37137,The Naked Gun 2½: The Smell of Fear,David Zucker,0,1,0,1,19400000
36593,The Naked Gun 33⅓: The Final Insult,David Zucker,0,1,0,2,83330411
11598,The Kentucky Fried Movie,David Zucker,0,1,0,0,0
13948,An American Carol,David Zucker,0,1,0,3,104463009
82702,How to Train Your Dragon 2,Dean DeBlois,0,1,0,0,0
25195,Leap Year,Deborah Kaplan,0,0,1,2,7857845
15037,Can't Hardly Wait,Deborah Kaplan,0,0,1,0,0
19366,Josie and the Pussycats,Deborah Kaplan,0,0,1,1,15605015
46738,Incendies,Denis Villeneuve,0,1,0,0,0
19556,Miss March,Dennis Haggerty,0,1,0,0,0
84332,Safety Not Guaranteed,Derek Connolly,0,1,0,0,0
41479,The Joneses,Derrick Borte,0,1,0,0,0
38033,Chain Letter,Diana Erwin,0,0,1,0,0
44857,Molly,Dick Christie,0,1,0,0,0
126509,2016: Obama's America,Dinesh D'Souza,0,1,0,0,0
74536,The Son of No One,Dito Montiel,0,1,0,0,0
15158,Phantasm II,Don Coscarelli,0,1,0,1,5751126
16441,The Beastmaster,Don Coscarelli,0,1,0,0,0
21301,Barbershop 2:  Back in Business,Don D. Scott,0,1,0,0,0
14283,The Red Violin,Don McKellar,0,1,0,0,0
17047,Agent Cody Banks 2: Destination London,Don Rhymer,0,1,0,0,0
365052,The Looking Glass,Dorothy Tristan,0,0,1,0,0
13751,Akeelah and the Bee,Doug Atchison,0,1,0,0,0
228326,The Book of Life,Doug Langdale,1,0,0,0,0
5689,The Blue Lagoon,Douglas Day Stewart,0,1,0,0,0
13812,Quarantine,Drew Dowdle,1,0,0,0,0
192141,No Escape,Drew Dowdle,1,0,0,1,28855419
