movie_id,title,name,unknown,male,female,credits,net_to_date
325789,The Infiltrator,Brad Furman,0,1,0,2,78029544
50348,The Lincoln Lawyer,Brad Furman,0,1,0,0,0
206284,Grace Unplugged,Brad J. Silverman,1,0,0,0,0
49013,Cars 2,Brad Lewis,0,1,0,0,0
254128,San Andreas,Brad Peyton,0,1,0,2,304176524
72545,Journey 2: The Mysterious Island,Brad Peyton,0,1,0,1,27483764
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,Brad Peyton,0,1,0,0,0
18162,Land of the Lost,Brad Silberling,1,0,0,3,370624358
31005,Moonlight Mile,Brad Silberling,1,0,0,2,381613308
8839,Casper,Brad Silberling,1,0,0,0,0
795,City of Angels,Brad Silberling,1,0,0,1,237928194
93856,Chernobyl Diaries,Bradley Parker,1,0,0,0,0
