movie_id,title,budget,revenue,release_date,movie_url
35689,Don McKay,6000000,13722,2009-04-24,https://www.the-numbers.com//movie/Don-McKay#tab=summary
97614,Deadfall,6000000,1673635,2012-11-08,https://www.the-numbers.com//movie/Deadfall#tab=summary
37206,A Shine of Rainbows,6000000,0,2009-10-01,https://www.the-numbers.com//movie/Shine-of-Rainbows-A#tab=summary
58626,The Hit List,6000000,0,2011-04-02,https://www.the-numbers.com//movie/Hit-List-The#tab=summary
244783,Song One,6000000,437089,2014-01-20,https://www.the-numbers.com//movie/Song-One#tab=summary
168027,Freaky Deaky,6000000,0,2012-04-22,https://www.the-numbers.com//movie/Freaky-Deaky#tab=summary
135595,Trade Of Innocents,5800000,15091,2012-09-27,https://www.the-numbers.com//movie/Trade-of-Innocents#tab=summary
89861,Stiff Upper Lips,5700000,69582,1998-06-12,https://www.the-numbers.com//movie/Stiff-Upper-Lips#tab=summary
57022,Sunshine State,5600000,3281898,2002-06-21,https://www.the-numbers.com//movie/Sunshine-State#tab=summary
147767,Khiladi 786,5600000,14683763,2012-12-07,https://www.the-numbers.com//movie/Khiladi-786#tab=summary
55567,Standing Ovation,5600000,531806,2010-07-16,https://www.the-numbers.com//movie/Standing-Ovation#tab=summary
16186,Diary of a Mad Black Woman,5500000,50458356,2005-02-25,https://www.the-numbers.com//movie/Diary-of-a-Mad-Black-Woman#tab=summary
7863,Shine,5500000,36663895,1996-01-21,https://www.the-numbers.com//movie/Shine#tab=summary
138697,Don Jon,5500000,41268579,2013-07-26,https://www.the-numbers.com//movie/Don-Jon#tab=summary
1548,Ghost World,5500000,8761608,2001-07-20,https://www.the-numbers.com//movie/Ghost-World#tab=summary
11889,Iris,5500000,15155021,2001-12-14,https://www.the-numbers.com//movie/Iris#tab=summary
5528,The Chorus,5500000,83529758,2004-03-17,https://www.the-numbers.com//movie/Choristes-Les#tab=summary
27451,Harvard Man,5500000,56653,2001-01-01,https://www.the-numbers.com//movie/Harvard-Man#tab=summary
73532,Le Havre,5500000,13480196,2011-05-17,https://www.the-numbers.com//movie/Havre-Le#tab=summary
979,Irreversible,5400000,8133256,2002-05-22,https://www.the-numbers.com//movie/Irreversible#tab=summary
193722,R100,5500000,24956,2013-10-05,https://www.the-numbers.com//movie/R100#tab=summary
51995,Salvation Boulevard,5500000,28468,2011-07-15,https://www.the-numbers.com//movie/Salvation-Boulevard#tab=summary
13173,The Ten,5250000,786677,2007-08-03,https://www.the-numbers.com//movie/Ten-The#tab=summary
22908,A Room for Romeo Brass,5250000,20097,1999-08-23,https://www.the-numbers.com//movie/Room-for-Romeo-Brass-A#tab=summary
70670,Headhunters,5250000,20188740,2011-08-04,https://www.the-numbers.com//movie/Hodejegerne#tab=summary
84204,Grabbers,5300000,440821,2012-08-10,https://www.the-numbers.com//movie/Grabbers#tab=summary
25248,Saint Ralph,5200000,1695126,2004-09-11,https://www.the-numbers.com//movie/Saint-Ralph#tab=summary
16633,Somewhere in Time,5100000,9709597,1980-10-02,https://www.the-numbers.com//movie/Somewhere-in-Time#tab=summary
63006,Dum Maaro Dum,5200000,11633427,2011-04-22,https://www.the-numbers.com//movie/Dum-Maaro-Dum#tab=summary
91586,Insidious Chapter 2,5000000,161921515,2013-09-12,https://www.the-numbers.com//movie/Insidious-Chapter-2#tab=summary
16096,House Party 2,5000000,19438638,1991-10-23,https://www.the-numbers.com//movie/House-Party-2#tab=summary
16508,Doug's 1st Movie,5000000,19421271,1999-03-26,https://www.the-numbers.com//movie/Dougs-1st-Movie#tab=summary
2895,The Apostle,5000000,21277770,1997-10-09,https://www.the-numbers.com//movie/Apostle-The#tab=summary
15660,Mommie Dearest,5000000,25032000,1981-09-18,https://www.the-numbers.com//movie/Mommie-Dearest#tab=summary
19848,The Players Club,5000000,23047939,1998-04-08,https://www.the-numbers.com//movie/Players-Club-The#tab=summary
235271,Addicted,5000000,17499242,2014-10-10,https://www.the-numbers.com//movie/Addicted#tab=summary
45153,Eve's Bayou,5000000,14843425,1997-09-07,https://www.the-numbers.com//movie/Eves-Bayou#tab=summary
14745,The Haunting of Molly Hartley,5000000,15318257,2008-10-31,https://www.the-numbers.com//movie/Haunting-of-Molly-Hartley-The#tab=summary
24913,April Fool's Day,5000000,12947763,1986-03-27,https://www.the-numbers.com//movie/April-Fools-Day#tab=summary
13776,Diner,5000000,12592907,1982-04-02,https://www.the-numbers.com//movie/Diner#tab=summary
16441,The Beastmaster,5000000,10751126,1982-08-20,https://www.the-numbers.com//movie/Beastmaster-The#tab=summary
14834,Not Easily Broken,5000000,10732909,2009-01-09,https://www.the-numbers.com//movie/Not-Easily-Broken#tab=summary
378200,The Perfect Match,5000000,9669521,2016-03-11,https://www.the-numbers.com//movie/Perfect-Match-The#tab=summary
20455,Digimon: The Movie,5000000,16628751,2000-03-17,https://www.the-numbers.com//movie/Digimon-The-Movie#tab=summary
13193,Saved!,5000000,10206551,2004-01-21,https://www.the-numbers.com//movie/Saved#tab=summary
10786,Robin and Marian,5000000,8000000,1976-03-11,https://www.the-numbers.com//movie/Robin-and-Marian#tab=summary
12484,The Forsaken,5000000,6755271,2001-04-27,https://www.the-numbers.com//movie/Forsaken-The#tab=summary
11959,UHF,5000000,6157157,1989-07-21,https://www.the-numbers.com//movie/UHF#tab=summary
14662,Slums of Beverly Hills,5000000,5502773,1998-08-14,https://www.the-numbers.com//movie/Slums-of-Beverly-Hills#tab=summary
21014,Keeping Up with the Steins,5000000,4414753,2006-05-12,https://www.the-numbers.com//movie/Keeping-Up-with-the-Steins#tab=summary
36351,Light Sleeper,5000000,1050861,1992-08-21,https://www.the-numbers.com//movie/Light-Sleeper#tab=summary
14474,The Oh in Ohio,5000000,648183,2006-03-30,https://www.the-numbers.com//movie/Oh-in-Ohio-The#tab=summary
8744,Albino Alligator,5000000,353480,1996-09-09,https://www.the-numbers.com//movie/Albino-Alligator#tab=summary
38428,"Gandhi, My Father",5000000,1375194,2007-08-03,https://www.the-numbers.com//movie/Gandhi-My-Father#tab=summary
8847,Standard Operating Procedure,5000000,332120,2008-02-12,https://www.the-numbers.com//movie/Standard-Operating-Procedure#tab=summary
51384,"Lovely, Still",5000000,282687,2008-01-01,https://www.the-numbers.com//movie/Lovely-Still#tab=summary
41730,Desert Blue,5000000,99147,1999-06-06,https://www.the-numbers.com//movie/Desert-Blue#tab=summary
18442,Decoys,5000000,96760,2004-02-27,https://www.the-numbers.com//movie/Decoys#tab=summary
71547,Fascination,5000000,83356,2004-10-13,https://www.the-numbers.com//movie/Fascination#tab=summary
57876,Area 51,5000000,7556,2015-05-15,https://www.the-numbers.com//movie/Area-51#tab=summary
77495,Sleep Tight,5000000,9109597,2011-10-14,https://www.the-numbers.com//movie/Mientras-duermes#tab=summary
13849,The Cottage,5000000,1504960,2008-02-07,https://www.the-numbers.com//movie/Cottage-The-(2008)#tab=summary
14849,Dead Like Me: Life After Death,5000000,0,2009-02-17,https://www.the-numbers.com//movie/Dead-Like-Me-Life-After-Death#tab=summary
12486,Farce of the Penguins,5000000,0,2006-12-01,https://www.the-numbers.com//movie/Farce-of-the-Penguins#tab=summary
19615,Flying By,5000000,4568257,2009-01-01,https://www.the-numbers.com//movie/Flying-By#tab=summary
244403,Rudderless,5000000,567219,2014-10-17,https://www.the-numbers.com//movie/Rudderless#tab=summary
292481,Henry & Me,5000000,0,2014-08-18,https://www.the-numbers.com//movie/Henry-and-Me#tab=summary
78814,We Have Your Husband,5000000,0,2011-11-12,https://www.the-numbers.com//movie/We-Have-Your-Husband#tab=summary
297596,Dying of the Light,5000000,0,2014-12-04,https://www.the-numbers.com//movie/Dying-of-the-Light-(2015-Thriller)#tab=summary
299552,Born Of War,5000000,0,2013-12-05,https://www.the-numbers.com//movie/Born-of-War#tab=summary
113406,Should've Been Romeo,5000000,0,2012-04-28,https://www.the-numbers.com//movie/Shouldve-Been-Romeo#tab=summary
447027,Running Forever,5000000,0,2015-10-27,https://www.the-numbers.com//movie/Running-Forever#tab=summary
290825,Yoga Hosers,5000000,2199,2016-07-08,https://www.the-numbers.com//movie/Yoga-Hosers#tab=summary
361159,Navy Seals vs. Zombies,5000000,0,2015-10-08,https://www.the-numbers.com//movie/Navy-Seals-vs-Zombies#tab=summary
12555,I Served the King of England,4900000,7174984,2006-12-19,https://www.the-numbers.com//movie/Obsluhoval-jsem-anglickeho-krale#tab=summary
8435,A Cock and Bull Story,4750000,3061763,2005-07-17,https://www.the-numbers.com//movie/Tristram-Shandy-A-Cock-and-Bull-Story#tab=summary
49365,Lady in White,4700000,1705139,1988-04-22,https://www.the-numbers.com//movie/Lady-in-White#tab=summary
11404,Driving Lessons,4700000,239962,2006-04-30,https://www.the-numbers.com//movie/Driving-Lessons#tab=summary
300706,Let's Kill Ward's Wife,5000000,0,2014-12-23,https://www.the-numbers.com//movie/Lets-Kill-Wards-Wife#tab=summary
40185,Camping Sauvage,4600000,3479302,2005-10-13,https://www.the-numbers.com//movie/Camping-Sauvage#tab=summary
68202,Without Men,4700000,0,2011-06-29,https://www.the-numbers.com//movie/Without-Men#tab=summary
8981,Dear Frankie,4600000,3099369,2004-05-18,https://www.the-numbers.com//movie/Dear-Frankie#tab=summary
10914,All Hat,4900000,15198,2007-09-11,https://www.the-numbers.com//movie/All-Hat#tab=summary
50848,The Names of Love,4600000,9261711,2010-11-24,https://www.the-numbers.com//movie/nom-des-gens-Le#tab=summary
166624,Treading Water,4700000,0,2013-09-13,https://www.the-numbers.com//movie/Treading-Water#tab=summary
10822,Savage Grace,4600000,968805,2007-05-18,https://www.the-numbers.com//movie/Savage-Grace#tab=summary
10844,Out of the Blue,4600000,731767,2006-10-12,https://www.the-numbers.com//movie/Out-of-the-Blue#tab=summary
65749,Tango,4500000,5428387,1998-02-12,https://www.the-numbers.com//movie/Tango#tab=summary
6106,Salvador,4500000,1500000,1986-04-23,https://www.the-numbers.com//movie/Salvador#tab=summary
66607,Saving Private Perez,4500000,9330465,2011-03-18,https://www.the-numbers.com//movie/Salvando-al-Soldado-Perez#tab=summary
17139,Character,4500000,713413,1997-04-17,https://www.the-numbers.com//movie/Karakter#tab=summary
12079,Spun,4500000,1022649,2002-06-01,https://www.the-numbers.com//movie/Spun#tab=summary
4550,Sympathy for Lady Vengeance,4500000,23471871,2005-07-29,https://www.the-numbers.com//movie/Chinjeolhan-geumjassi#tab=summary
62116,Mozart's Sister,4500000,2404639,2010-06-09,https://www.the-numbers.com//movie/Nannerl-la-soeur-de-Mozart-(France)#tab=summary
9991,Mean Machine,4500000,92723,2001-12-26,https://www.the-numbers.com//movie/Mean-Machine#tab=summary
13807,Exiled,4500000,51957,2006-09-06,https://www.the-numbers.com//movie/Fong-juk#tab=summary
68818,Blackthorn,4500000,1217307,2011-08-31,https://www.the-numbers.com//movie/Blackthorn#tab=summary
12093,Lilya 4-ever,4500000,4556982,2002-08-23,https://www.the-numbers.com//movie/Lilja-4-ever#tab=summary
281730,Fugly,4500000,0,2014-06-13,https://www.the-numbers.com//movie/Fugly#tab=summary
362105,R.L. Stine's Monsterville: The Cabinet of Souls,4400000,0,2015-09-29,https://www.the-numbers.com//movie/RL-Stines-Monsterville-The-Cabinet-of-Souls#tab=summary
10970,Silent Movie,4400000,36145695,1976-06-17,https://www.the-numbers.com//movie/Silent-Movie#tab=summary
270938,Falcon Rising,4500000,11774,2014-09-05,https://www.the-numbers.com//movie/Falcon-Rising#tab=summary
11826,Sexy Beast,4300000,10158355,2000-09-13,https://www.the-numbers.com//movie/Sexy-Beast#tab=summary
29920,Easy Money,4300000,10212403,2010-01-15,https://www.the-numbers.com//movie/Snabba-Cash-(Remake)#tab=summary
26379,Paa,4300000,9791282,2009-12-04,https://www.the-numbers.com//movie/Paa#tab=summary
34069,Cargo,4200000,313230,2009-09-24,https://www.the-numbers.com//movie/Cargo#tab=summary
10947,High School Musical,4200000,0,2006-01-20,https://www.the-numbers.com//movie/High-School-Musical#tab=summary
47452,Love and Death on Long Island,4030000,2542264,1997-01-01,https://www.the-numbers.com//movie/Love-and-Death-on-Long-Island#tab=summary
29426,Survival of the Dead,4200000,101740,2010-05-06,https://www.the-numbers.com//movie/George-A-Romeros-Survival-of-the-Dead#tab=summary
165864,Hansel and Gretel Get Baked,4500000,0,2013-02-19,https://www.the-numbers.com//movie/Hansel-and-Gretel-Get-Baked#tab=summary
987,The Front Page,4000000,15000000,1974-12-01,https://www.the-numbers.com//movie/Front-Page-The#tab=summary
8357,What the #$*! Do We (K)now!?,4000000,10941801,2004-04-23,https://www.the-numbers.com//movie/What-the-Bleep-Do-We-Know#tab=summary
10744,The Cooler,4000000,11131455,2003-01-17,https://www.the-numbers.com//movie/Cooler-The#tab=summary
9782,The Night Listener,4000000,10770993,2006-02-12,https://www.the-numbers.com//movie/Night-Listener-The#tab=summary
18713,The Jerky Boys,4000000,7555256,1995-02-03,https://www.the-numbers.com//movie/Jerky-Boys-The#tab=summary
6537,The Orphanage,4000000,79250193,2007-08-27,https://www.the-numbers.com//movie/Orfanato-El#tab=summary
184345,A Haunted House 2,4000000,21206861,2014-04-17,https://www.the-numbers.com//movie/Haunted-House-2-A#tab=summary
1809,The Rules of Attraction,4000000,11799060,2002-10-11,https://www.the-numbers.com//movie/Rules-of-Attraction-The#tab=summary
19153,The Real Cancun,4000000,3816594,2003-04-23,https://www.the-numbers.com//movie/Real-Cancun-The#tab=summary
16448,Waiting for Guffman,4000000,2922988,1996-01-31,https://www.the-numbers.com//movie/Waiting-for-Guffman#tab=summary
15122,Love Stinks,4000000,2793776,1999-09-10,https://www.the-numbers.com//movie/Love-Stinks#tab=summary
1546,Thumbsucker,4000000,1919197,2005-01-23,https://www.the-numbers.com//movie/Thumbsucker#tab=summary
89708,Samsara,4000000,5966671,2011-09-16,https://www.the-numbers.com//movie/Samsara#tab=summary
27551,The Barbarians,4000000,800000,1987-03-01,https://www.the-numbers.com//movie/Barbarians-The#tab=summary
64678,The Art of Getting By,4000000,1989035,2011-06-17,https://www.the-numbers.com//movie/Art-of-Getting-By-The#tab=summary
309503,Zipper,4500000,0,2015-08-28,https://www.the-numbers.com//movie/Zipper#tab=summary
14293,Poolhall Junkies,4000000,563711,2002-06-07,https://www.the-numbers.com//movie/Poolhall-Junkies#tab=summary
15059,The Loss of Sexual Innocence,4000000,399793,1999-04-29,https://www.the-numbers.com//movie/Loss-of-Sexual-Innocence#tab=summary
103328,Holy Motors,4000000,4230426,2012-07-02,https://www.the-numbers.com//movie/Holy-Motors#tab=summary
27723,Psycho Beach Party,4000000,267972,2000-08-06,https://www.the-numbers.com//movie/Psycho-Beach-Party#tab=summary
20468,The Big Tease,4000000,185577,1999-01-01,https://www.the-numbers.com//movie/Big-Tease-The#tab=summary
242575,"Guten Tag, Ramón",4000000,4854356,2013-10-18,https://www.the-numbers.com//movie/Guten-Tag-Ramon#tab=summary
29122,An Everlasting Piece,4000000,75078,2000-12-22,https://www.the-numbers.com//movie/Everlasting-Piece-An#tab=summary
125123,Among Giants,4000000,64359,1998-06-24,https://www.the-numbers.com//movie/Among-Giants#tab=summary
133575,The Velocity of Gary,4000000,34145,1999-07-16,https://www.the-numbers.com//movie/Velocity-of-Gary-The#tab=summary
52015,Stake Land,4000000,679482,2010-09-30,https://www.the-numbers.com//movie/Stake-Land#tab=summary
34941,The Last Time I Committed Suicide,4000000,12836,1997-06-20,https://www.the-numbers.com//movie/Last-Time-I-Committed-Suicide-The#tab=summary
227975,Futuro Beach,4000000,760678,2014-05-01,https://www.the-numbers.com//movie/Praia-do-Futuro#tab=summary
10981,Nothing,4000000,63180,2003-09-09,https://www.the-numbers.com//movie/Nothing#tab=summary
14902,1776,4000000,0,1972-11-09,https://www.the-numbers.com//movie/1776#tab=summary
121676,Inescapable,4000000,4327,2012-09-14,https://www.the-numbers.com//movie/Inescapable#tab=summary
20065,Purple Violets,4000000,0,2007-04-30,https://www.the-numbers.com//movie/Purple-Violets#tab=summary
257087,The Veil,4000000,0,2016-04-21,https://www.the-numbers.com//movie/Veil-The-(BH-Tilt)#tab=summary
114635,The Helpers,4000000,0,2012-10-27,https://www.the-numbers.com//movie/Helpers-The#tab=summary
158150,How to Fall in Love,4000000,0,2012-07-21,https://www.the-numbers.com//movie/How-to-Fall-in-Love#tab=summary
251979,The Perfect Wave,4000000,0,2014-02-28,https://www.the-numbers.com//movie/Perfect-Wave-The#tab=summary
266102,Desert Dancer,4000000,324218,2014-07-03,https://www.the-numbers.com//movie/Desert-Dancer#tab=summary
29715,Major Dundee,3800000,14873,1965-04-07,https://www.the-numbers.com//movie/Major-Dundee#tab=summary
29262,The House of Sand,3750000,1178175,2005-05-13,https://www.the-numbers.com//movie/Casa-de-Areia#tab=summary
34769,Defendor,3750000,44462,2009-09-12,https://www.the-numbers.com//movie/Defendor#tab=summary
5178,The Good Heart,3800000,340930,2009-09-11,https://www.the-numbers.com//movie/Good-Heart-The#tab=summary
352978,Chain of Command,4000000,0,2015-08-30,https://www.the-numbers.com//movie/Chain-of-Command#tab=summary
40505,I Got the Hook Up,3500000,10317779,1998-05-27,https://www.the-numbers.com//movie/I-Got-the-Hook-Up#tab=summary
10615,Pootie Tang,3500000,3293258,2001-06-29,https://www.the-numbers.com//movie/Pootie-Tang#tab=summary
89540,The Other Conquest,3500000,886410,1999-04-01,https://www.the-numbers.com//movie/Otra-conquista-La#tab=summary
38007,Ira & Abby,3500000,221096,2006-01-01,https://www.the-numbers.com//movie/Ira-and-Abby#tab=summary
540,D.E.B.S.,3500000,96793,2004-01-21,https://www.the-numbers.com//movie/D-E-B-S#tab=summary
370464,The Masked Saint,3500000,182695,2016-01-08,https://www.the-numbers.com//movie/Masked-Saint-The#tab=summary
20055,The Betrayed,3500000,0,2008-09-27,https://www.the-numbers.com//movie/Betrayed-The#tab=summary
224569,Taxman,3500000,9871,1999-09-16,https://www.the-numbers.com//movie/Taxman#tab=summary
39303,2:13,3500000,0,2009-04-25,https://www.the-numbers.com//movie/2-13#tab=summary
142061,"Batman: The Dark Knight Returns, Part 2",3500000,0,2013-01-18,https://www.the-numbers.com//movie/Batman-The-Dark-Knight-Returns-Part-2#tab=summary
370662,Time to Choose,3500000,29233,2015-09-04,https://www.the-numbers.com//movie/Time-to-Choose#tab=summary
252360,In the Name of the King III,3500000,0,2013-12-27,https://www.the-numbers.com//movie/In-the-Name-of-the-King-III#tab=summary
256740,Wicked Blood,3500000,0,2014-03-04,https://www.the-numbers.com//movie/Wicked-Blood#tab=summary
299145,Stranded,1900000,285593,2015-06-05,https://www.the-numbers.com//movie/Stranded#tab=summary
241766,Lords of London,3440000,0,2014-01-06,https://www.the-numbers.com//movie/Lords-of-London#tab=summary
86549,August,3400000,12636,2011-06-09,https://www.the-numbers.com//movie/August-(2008)#tab=summary
75861,To Write Love on Her Arms,3400000,0,2015-03-13,https://www.the-numbers.com//movie/To-Write-Love-On-Her-Arms#tab=summary
13551,The Dead Girl,3300000,19875,2006-11-07,https://www.the-numbers.com//movie/Dead-Girl-The#tab=summary
850,A Christmas Story,3250000,20605209,1983-11-18,https://www.the-numbers.com//movie/Christmas-Story-A#tab=summary
12586,Bella,3300000,12405473,2006-09-09,https://www.the-numbers.com//movie/Bella#tab=summary
11564,Class of 1984,3250000,6965361,1982-08-20,https://www.the-numbers.com//movie/Class-of-1984#tab=summary
301748,The Opposite Sex,3300000,40262,2014-11-08,https://www.the-numbers.com//movie/Opposite-Sex-The-(2015)#tab=summary
108346,Dreaming of Joseph Lees,3250000,7680,1999-10-29,https://www.the-numbers.com//movie/Dreaming-of-Joseph-Lees#tab=summary
8841,The Class,3250000,34114067,2008-09-24,https://www.the-numbers.com//movie/Entre-les-murs#tab=summary
22051,Adam,3200000,2828590,2009-07-29,https://www.the-numbers.com//movie/Adam#tab=summary
436,Maria Full of Grace,3200000,14441158,2004-01-18,https://www.the-numbers.com//movie/Maria-Full-of-Grace#tab=summary
10070,Feast,3200000,690872,2005-10-14,https://www.the-numbers.com//movie/Feast#tab=summary
125490,Antiviral,3100000,123407,2012-09-19,https://www.the-numbers.com//movie/Antiviral#tab=summary
23618,The Original Kings of Comedy,3000000,38236338,2000-08-18,https://www.the-numbers.com//movie/Original-Kings-of-Comedy-The#tab=summary
10162,Waking Ned,3000000,55193251,1998-09-15,https://www.the-numbers.com//movie/Waking-Ned-Devine#tab=summary
29463,Krush Groove,3000000,11052713,1985-10-25,https://www.the-numbers.com//movie/Krush-Groove#tab=summary
18065,Next Day Air,3000000,10172519,2009-02-06,https://www.the-numbers.com//movie/Next-Day-Air#tab=summary
53862,Trippin',3000000,9017070,1999-05-12,https://www.the-numbers.com//movie/Trippin#tab=summary
30139,Phat Girlz,3000000,7301115,2006-01-01,https://www.the-numbers.com//movie/Phat-Girlz#tab=summary
15582,Teen Wolf Too,3000000,7888000,1987-11-20,https://www.the-numbers.com//movie/Teen-Wolf-Too#tab=summary
30309,Real Women Have Curves,3000000,7777790,2002-01-01,https://www.the-numbers.com//movie/Real-Women-Have-Curves#tab=summary
7509,Water,3000000,11322573,2005-09-08,https://www.the-numbers.com//movie/Water#tab=summary
23531,Whipped,3000000,4142507,2000-09-01,https://www.the-numbers.com//movie/Whipped#tab=summary
40247,Please Give,3000000,4570178,2010-01-22,https://www.the-numbers.com//movie/Please-Give#tab=summary
24126,Warlock: The Armageddon,3000000,3902679,1993-05-01,https://www.the-numbers.com//movie/Warlock-The-Armageddon#tab=summary
13982,8 Heads in a Duffel Bag,3000000,4002884,1997-04-18,https://www.the-numbers.com//movie/8-Heads-in-a-Duffel-Bag#tab=summary
16642,Days of Heaven,3000000,3660880,1978-09-13,https://www.the-numbers.com//movie/Days-of-Heaven#tab=summary
17734,Thirteen Conversations About One Thing,3000000,3705923,2001-09-02,https://www.the-numbers.com//movie/Thirteen-Conversations-About-One-Thing#tab=summary
121986,Frances Ha,3000000,11267511,2013-05-17,https://www.the-numbers.com//movie/Frances-Ha#tab=summary
17995,DysFunktional Family,3000000,2255000,2003-04-04,https://www.the-numbers.com//movie/DysFunkTional-Family#tab=summary
35691,Letters to God,3000000,3237452,2010-04-09,https://www.the-numbers.com//movie/Letters-to-God#tab=summary
317930,Compadres,3000000,7445044,2016-03-31,https://www.the-numbers.com//movie/Compadres-(Mexico)#tab=summary
11229,Freeway,3000000,295493,1996-08-23,https://www.the-numbers.com//movie/Freeway-(1996)#tab=summary
22488,Love's Abiding Joy,3000000,252726,2006-10-06,https://www.the-numbers.com//movie/Loves-Abiding-Joy#tab=summary
82533,Damsels in Distress,3000000,1324299,2012-04-06,https://www.the-numbers.com//movie/Damsels-in-Distress#tab=summary
79940,Tim and Eric's Billion Dollar Movie,3000000,223652,2012-03-02,https://www.the-numbers.com//movie/Tim-and-Eric-s-Billion-Dollar-Movie#tab=summary
342,Summer Storm,3000000,95204,2004-09-02,https://www.the-numbers.com//movie/Sommersturm#tab=summary
281230,Fort McCoy,3000000,78948,2014-01-01,https://www.the-numbers.com//movie/Fort-McCoy#tab=summary
38033,Chain Letter,3000000,1022453,2010-10-01,https://www.the-numbers.com//movie/Chain-Letter#tab=summary
100975,Just Looking,3000000,39852,1999-10-21,https://www.the-numbers.com//movie/Just-Looking#tab=summary
38541,The Divide,3000000,156362,2011-03-13,https://www.the-numbers.com//movie/Divide-The#tab=summary
39563,The Eclipse,3000000,133411,2009-04-24,https://www.the-numbers.com//movie/Eclipse-The#tab=summary
27404,My Big Fat Independent Movie,3000000,4655,2005-03-04,https://www.the-numbers.com//movie/My-Big-Fat-Independent-Movie#tab=summary
170480,The Deported,3000000,0,2010-06-15,https://www.the-numbers.com//movie/Deported-The#tab=summary
71866,Tanner Hall,3000000,5073,2009-09-14,https://www.the-numbers.com//movie/Tanner-Hall#tab=summary
192210,Open Road,3000000,47469,2013-04-12,https://www.the-numbers.com//movie/Open-Road#tab=summary
180296,They Came Together,3000000,82780,2014-06-27,https://www.the-numbers.com//movie/They-Came-Together#tab=summary
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,3000000,0,2013-01-14,https://www.the-numbers.com//movie/30-Nights-Of-Paranormal-Activity-With-The-Devil-Inside-The-Girl-With-The-Dragon-Tattoo#tab=summary
70006,Never Back Down 2: The Beatdown,3000000,0,2011-09-13,https://www.the-numbers.com//movie/Never-Back-Down-2#tab=summary
79587,Four Single Fathers,3000000,0,2009-01-15,https://www.the-numbers.com//movie/Four-Single-Fathers#tab=summary
176077,Enter the Dangerous Mind,3000000,0,2013-03-11,https://www.the-numbers.com//movie/Enter-the-Dangerous-Mind#tab=summary
260947,Something Wicked,3000000,0,2014-04-04,https://www.the-numbers.com//movie/Something-Wicked#tab=summary
342502,AWOL-72,3000000,0,2015-08-07,https://www.the-numbers.com//movie/AWOL-72#tab=summary
43213,Chicago Overcoat,3000000,0,2009-10-10,https://www.the-numbers.com//movie/Chicago-Overcoat#tab=summary
44594,Barry Munday,3000000,0,2010-03-13,https://www.the-numbers.com//movie/Barry-Munday#tab=summary
325173,Close Range,3000000,0,2015-12-11,https://www.the-numbers.com//movie/Close-Range#tab=summary
55831,Boynton Beach Club,2900000,3127472,2005-08-05,https://www.the-numbers.com//movie/Boynton-Beach-Club#tab=summary
351043,Amnesiac,3000000,0,2015-08-14,https://www.the-numbers.com//movie/Amnesiac#tab=summary
10226,High Tension,2850000,6435262,2003-06-18,https://www.the-numbers.com//movie/High-Tension#tab=summary
66942,Griff the Invisible,2900000,25935,2011-08-19,https://www.the-numbers.com//movie/Griff-the-Invisible#tab=summary
356483,Unnatural,3000000,0,2015-10-16,https://www.the-numbers.com//movie/Unnatural#tab=summary
21461,Lage Raho Munna Bhai,2700000,31517561,2006-01-01,https://www.the-numbers.com//movie/Lage-Raho-Munna-Bhai#tab=summary
55306,Ulee's Gold,2700000,15600000,1997-06-13,https://www.the-numbers.com//movie/Ulees-Gold#tab=summary
346081,Sardaarji,2700000,8200000,2015-06-26,https://www.the-numbers.com//movie/Sardaar-Ji#tab=summary
16016,Journey to Saturn,2700000,5377665,2008-09-26,https://www.the-numbers.com//movie/Rejsen-til-Saturn-(Journey-to-Saturn)#tab=summary
5900,The Dress,2650000,16556,1996-03-21,https://www.the-numbers.com//movie/Dress-The#tab=summary
26371,Maurice,2600000,3147950,1987-09-18,https://www.the-numbers.com//movie/Maurice#tab=summary
14137,Beer League,2800000,475000,2006-09-15,https://www.the-numbers.com//movie/Artie-Langes-Beer-League#tab=summary
33106,Silver Medalist,2600000,0,2009-01-20,https://www.the-numbers.com//movie/Silver-Medalist#tab=summary
8875,Timber Falls,2600000,71248,2007-12-07,https://www.the-numbers.com//movie/Timber-Falls#tab=summary
72914,"Fat, Sick & Nearly Dead",2600000,0,2010-04-16,https://www.the-numbers.com//movie/Fat-Sick-and-Nearly-Dead#tab=summary
9591,That Thing You Do!,2500000,34557416,1996-10-04,https://www.the-numbers.com//movie/That-Thing-You-Do#tab=summary
181330,Kevin Hart: Let Me Explain,2500000,32327255,2013-07-03,https://www.the-numbers.com//movie/Kevin-Hart-Let-Me-Explain#tab=summary
468,My Own Private Idaho,2500000,6401336,1991-10-17,https://www.the-numbers.com//movie/My-Own-Private-Idaho#tab=summary
25636,Jesus' Son,2500000,1687548,1999-09-05,https://www.the-numbers.com//movie/Jesus-Son#tab=summary
19316,Saving Face,2500000,1269705,2004-09-12,https://www.the-numbers.com//movie/Saving-Face#tab=summary
21074,Brick Lane,2500000,3838486,2007-11-16,https://www.the-numbers.com//movie/Brick-Lane#tab=summary
20,My Life Without Me,2500000,12267275,2003-03-07,https://www.the-numbers.com//movie/My-Life-Without-Me#tab=summary
13007,Religulous,2500000,13881317,2008-10-01,https://www.the-numbers.com//movie/Religulous#tab=summary
13518,Fuel,2500000,174255,2008-11-14,https://www.the-numbers.com//movie/Fuel#tab=summary
